title,location,precio,basic_features,extra_features
Ático en venta en calle París,Ensanche-Diputación,460000,"['110 m² construidos, 90 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Construido en 2008', 'Calefacción central', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,448000,"['157 m² construidos', '4 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Sin ascensor']",['En trámite']
Piso en venta en CL Arzobispo Loaces,Ensanche-Diputación,215100,"['153 m² construidos, 122 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Trastero', 'Calefacción individual: Gas natural', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en Ensanche-Diputación,Centro,550000,"['188 m² construidos, 175 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1967', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Zonas verdes', 'No indicado']"
Piso en venta en avenida Oscar Espla,Ensanche-Diputación,299000,"['234 m² construidos, 203 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Segunda mano/para reformar', 'Orientación este', 'Construido en 1988', 'Entreplanta exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en avenida Eusebi Sempere,Ensanche-Diputación,435000,"['147 m² construidos, 132 m² útiles', '3 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n146 kWh/m² año', 'Emisiones: \n25 kg CO2/m² año']"
Piso en venta en avenida del Doctor Gadea,Ensanche-Diputación,1200000,"['191 m² construidos, 180 m² útiles', '4 habitaciones', '3 baños', 'Plaza de garaje por 50.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1967', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 19ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en Ensanche-Diputación,Centro,240000,"['147 m² construidos, 120 m² útiles', '4 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Construido en 1979', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Ensanche-Diputación,Centro,250000,"['105 m² construidos', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación norte, este', 'Construido en 1966', 'Calefacción individual', 'Planta 5ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Ensanche-Diputación,Centro,1200000,"['191 m² construidos, 180 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1967', 'Calefacción individual', 'Planta 19ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle Italia,Ensanche-Diputación,495000,"['189 m² construidos, 170 m² útiles', '5 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación sur, oeste', 'Construido en 1982', 'Calefacción individual: Gas natural', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en avenida Maisonnave,Ensanche-Diputación,285000,"['120 m² construidos, 110 m² útiles', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Planta 7ª', 'Con ascensor']",['No indicado']
Piso en venta en Ensanche-Diputación,Centro,285000,"['168 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/para reformar', 'Orientación este', 'Construido en 1960', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª interior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en Ensanche-Diputación,Centro,212000,"['121 m² construidos, 98 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1968', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Ático en venta en Ensanche-Diputación,Centro,350000,"['91 m² construidos, 84 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 1969', 'No dispone de calefacción', 'Planta 7ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en Ensanche-Diputación,Centro,280000,"['110 m² construidos, 109 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 1980', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 7ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Ensanche-Diputación,Centro,190000,"['70 m² construidos, 65 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación este', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,249000,"['139 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1988', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en avenida Doctor Gadea,Ensanche-Diputación,480000,"['133 m² construidos, 108 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1970', 'Calefacción individual: Bomba de frío/calor', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n150 kWh/m² año', 'Emisiones: \n28 kg CO2/m² año']"
Piso en venta en calle Pintor Lorenzo Casanova,Ensanche-Diputación,225000,"['61 m² construidos, 56 m² útiles', '1 habitación', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 2017', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en plaza Galicia,Ensanche-Diputación,385000,"['178 m² construidos, 135 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación este', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']","['Consumo: \n109 kWh/m² año', 'Emisiones: \n20 kg CO2/m² año']"
Piso en venta en calle Reyes Católicos,Ensanche-Diputación,448000,"['150 m² construidos, 148 m² útiles', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este, oeste', 'Construido en 1965', 'Calefacción individual: Eléctrica', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,349000,"['178 m² construidos, 134 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 14 € adicionales', 'Segunda mano/para reformar', 'Orientación sur', 'Construido en 1969', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']","['Consumo: \n109 kWh/m² año', 'Emisiones: \n20 kg CO2/m² año']"
Ático en venta en Ensanche-Diputación,Centro,365000,"['116 m² construidos, 86 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 40.000 € adicionales', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1975', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']",['No indicado']
Dúplex en venta en calle Pintor Cabrera,Ensanche-Diputación,410000,"['227 m² construidos, 200 m² útiles', '4 habitaciones', '3 baños', 'Balcón', 'Plaza de garaje por 30.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, oeste', 'Construido en 1979', 'Calefacción central: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Poeta Vila y Blanco,Ensanche-Diputación,330000,"['148 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1977', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª', 'Con ascensor']",['Consumo: \n119 kWh/m² año']
Piso en venta en calle Pintor Cabrera,Ensanche-Diputación,208000,"['110 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1979', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Poeta Vila y Blanco,Ensanche-Diputación,260000,"['117 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 35.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'No dispone de calefacción', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Churruca,Ensanche-Diputación,477000,"['133 m² construidos, 94 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Calefacción individual: Bomba de frío/calor']",['En trámite']
Piso en venta en calle Churruca,Ensanche-Diputación,156500,"['52 m² construidos', '1 habitación', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Calefacción individual: Bomba de frío/calor']",['En trámite']
Piso en venta en Ensanche-Diputación,Centro,410000,"['155 m² construidos, 130 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1976', 'Calefacción individual', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Arquebisbe Loaces,Ensanche-Diputación,250000,"['150 m² construidos, 145 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, oeste', 'Construido en 1959', 'Calefacción central', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Federico Soto,Ensanche-Diputación,680000,"['200 m² construidos', '5 habitaciones', '4 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en avenida de Loring,Ensanche-Diputación,390000,"['173 m² construidos, 148 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1980', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en avenida Maisonnave,Ensanche-Diputación,278000,"['140 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1971', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en calle Poeta Vila y Blanco,Ensanche-Diputación,775000,"['80 m² construidos, 75 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 31ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida de la Estación,Ensanche-Diputación,299000,"['119 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Planta 3ª', 'Con ascensor']",['No indicado']
Piso en venta en calle Pintor Lorenzo Casanova,Ensanche-Diputación,320000,"['112 m² construidos, 108 m² útiles', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Construido en 1970', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n1 kWh/m² año', 'Emisiones: \n1 kg CO2/m² año']"
Piso en venta en calle Reyes Católicos,Ensanche-Diputación,260000,"['145 m² construidos, 130 m² útiles', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 1965', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n109 kWh/m² año', 'Emisiones: \n19 kg CO2/m² año']"
Piso en venta en Arquitecto morel,Ensanche-Diputación,260000,"['68 m² construidos, 55 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1970', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n129 kWh/m² año', 'Emisiones: \n9 kg CO2/m² año']"
Piso en venta en avenida Maisonnave,Ensanche-Diputación,375000,"['140 m² construidos, 110 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 7ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en Ensanche-Diputación,Centro,295000,"['102 m² construidos, 90 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 1959', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Ensanche-Diputación,Centro,525000,"['231 m² construidos', '4 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1980', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:']"
Piso en venta en Ensanche-Diputación,Centro,849000,"['217 m² construidos', '4 habitaciones', '3 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Construido en 2002', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:']"
Ático en venta en Ensanche-Diputación,Centro,775000,"['160 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur']","['Aire acondicionado', 'Consumo:']"
Piso en venta en calle Pintor Aparicio,Ensanche-Diputación,250000,"['100 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Planta 7ª', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Reyes Católicos,Ensanche-Diputación,415000,"['157 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1967', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 7ª', 'Con ascensor']",['Consumo: \n208 kWh/m² año']
Piso en venta en calle Churruca,Ensanche-Diputación,250000,"['107 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Construido en 1983', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª', 'Con ascensor']",['Consumo: \n126 kWh/m² año']
Piso en venta en Ensanche-Diputación,Centro,1200000,"['258 m² construidos, 240 m² útiles', '4 habitaciones', '4 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 2003', 'Calefacción central', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en avenida Oscar Espla,Benalúa,495000,"['205 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2005', 'Calefacción central', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo: \n132 kWh/m² año', 'Emisiones: \n27 kg CO2/m² año']"
Ático en venta en avenida Eusebi Sempere,Ensanche-Diputación,395000,"['176 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1982', 'Calefacción central: Gas', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n165 kWh/m² año', 'Emisiones: \n31 kg CO2/m² año']"
Piso en venta en avenida Doctor Gadea,Ensanche-Diputación,390000,"['146 m² construidos', '4 habitaciones', '3 baños', 'Terraza', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur', 'Construido en 1970', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en Av. Estación,Ensanche-Diputación,269000,"['105 m² construidos, 84 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1966', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en avenida del Doctor Gadea,Ensanche-Diputación,480000,"['133 m² construidos, 125 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1970', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Ático en venta en calle Italia,Ensanche-Diputación,365000,"['238 m² construidos, 202 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 40.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Construido en 1975', 'No dispone de calefacción', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Churruca,Ensanche-Diputación,240000,"['147 m² construidos, 132 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1979', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Ático en venta en calle Italia,Ensanche-Diputación,365000,"['238 m² construidos, 202 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 40.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Construido en 1975', 'No dispone de calefacción', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en avenida del Doctor Gadea,Ensanche-Diputación,480000,"['133 m² construidos, 125 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1970', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Serrano,Ensanche-Diputación,295000,"['110 m² construidos, 101 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje por 35.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Construido en 1980', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Pintor Cabrera,Ensanche-Diputación,249000,"['144 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1968', 'Planta 3ª exterior', 'Con ascensor']","['Consumo: \n136 kWh/m² año', 'Emisiones: \n34 kg CO2/m² año']"
Piso en venta en Lorenzo Casanova,Ensanche-Diputación,312000,"['185 m² construidos, 160 m² útiles', '5 habitaciones', '2 baños', 'Plaza de garaje por 25.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1976', 'Calefacción central: Gas', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en Ensanche-Diputación,Centro,280000,"['91 m² construidos, 85 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Sin ascensor']",['En trámite']
Piso en venta en Ensanche-Diputación,Centro,460000,"['171 m² construidos', '3 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Con ascensor']",['En trámite']
Estudio en venta en Poeta Vila y Blanco,Ensanche-Diputación,145000,"['49 m² construidos', 'Sin habitación', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1976', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida de Ramón y Cajal,Ensanche-Diputación,549500,"['188 m² construidos, 180 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje por 45.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1967', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Zonas verdes', 'En trámite']"
Piso en venta en calle Ramon y Cajal,Ensanche-Diputación,670000,"['142 m² construidos, 133 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 1976', 'Calefacción central', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en avenida Oscar Espla,Benalúa,475000,"['215 m² construidos, 135 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Calefacción individual', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'Zonas verdes', 'Consumo:', 'Emisiones:']"
Piso en venta en Arquitecto Morell,Ensanche-Diputación,385000,"['148 m² construidos, 140 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 1990', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en avenida Oscar Espla,Ensanche-Diputación,450000,"['210 m² construidos', '5 habitaciones', '3 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Ático en venta en Av. Dr. Gadea,Ensanche-Diputación,1350000,"['204 m² construidos, 150 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Calefacción individual', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Pintor Cabrera,Ensanche-Diputación,210000,"['120 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Ab el Hamet,Ensanche-Diputación,177500,"['90 m² construidos, 88 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 1976', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en avenida Doctor Ramón y Cajal,Ensanche-Diputación,695000,"['134 m² construidos, 120 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1986', 'Calefacción individual', 'Planta 6ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Ático en venta en Italia,Ensanche-Diputación,362500,"['245 m² construidos, 209 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 40.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Construido en 1985', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 9ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,210000,"['120 m² construidos, 108 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Orientación norte', 'Construido en 1979', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,209999,"['126 m² construidos, 110 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Armarios empotrados', 'Construido en 1975', 'Calefacción central', 'Planta 3ª exterior', 'Sin ascensor']",['En trámite']
Piso en venta en calle Reyes Católicos,Ensanche-Diputación,179500,"['138 m² construidos, 118 m² útiles', '4 habitaciones', '2 baños', 'Plaza de garaje por 50 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, oeste', 'Construido en 1967', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Consumo: \n115 kWh/m² año', 'Emisiones: \n23 kg CO2/m² año']"
Piso en venta en Ensanche-Diputación,Centro,219000,"['138 m² construidos, 114 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1968', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Ensanche-Diputación,Centro,219000,"['138 m² construidos, 114 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1968', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",['No indicado']
